,v0,v1,v2,v3,v4,v5,v6,v7,v8,v9,v10,v11,v12,v13,v14,v15,v16,v17,v18,v19,v20,v21,v22,v23,v24,v25,v26,v27,v28,v29,v30,v31,v32,v33,v34,v35,v36,v37,v38,v39,v40,v41,v42,v43,v44,v45,v46,v47,v48,v49,v50,v51,v52,v53,v54,v55,v56,v57,v58,v59,v60,v61,v62,v63,v64,v65,v66,v67,v68,v69,v70,v71,v72,v73,v74,v75,v76,v77,v78,v79,v80,v81,v82,v83,v84,v85,v86,v87,v88,v89,v90,v91,v92,v93,v94,v95,v96,v97,v98,v99,v100,v101,v102,v103,v104,v105,v106,v107,v108,v109,v110,v111,v112,v113,v114,v115,v116,v117,v118,v119,target
50.6,1.2511563375173451,1.2511563375162462,-1.2511563375115715,-1.251156337515248,1.2511563375153716,1.251156337517253,1.251156337521171,-1.2511563375076173,-1.251156337516854,1.2511563375156702,1.251156337518675,1.2511563375161725,1.2511563375174526,1.2511563375199308,1.2511563375284251,1.2511563375270345,1.2511563375185315,1.2511563375173214,1.2511563375170929,-1.251156337520984,1.2511563375178036,1.251156337517881,1.2511563375195938,-1.2511563375191637,-1.2511563375160544,-1.2511563375124224,1.251156337518333,1.2511563375020816,1.2511563375176846,1.25115633751978,1.2511563375191173,1.2511563375153596,-1.2511563375163586,1.2511563375176549,1.251156337516838,1.2511563375162849,1.2511563375166448,1.251156337518881,-1.2511563375177803,1.2511563375298398,1.2511563375115262,1.2511563375165302,1.251156337508945,-1.2511563375158055,-1.2511563375162185,-1.2511563375208352,-1.2511563375182058,-1.2511563375179415,1.2511563375289936,-1.2511563375161299,-1.2511563375166168,-1.2511563375109385,1.2511563375184218,1.2511563375163903,-1.2511563375203953,1.2511563375290984,1.2511563375174959,1.2511563375170922,1.2511563375166008,-1.2511563375161416,1.2511563375179633,1.251156337518588,1.251156337533084,1.2511563375203496,-1.2511563375143449,1.2511563375207184,-1.2511563375138193,-1.2511563375172212,-1.251156337518345,1.2511563375124677,1.2511563375151438,-1.2511563375190546,-1.2511563375207,-1.2511563375188273,1.251156337518886,1.2511563375205348,-1.251156337512509,1.2511563375128882,-1.251156337517492,1.2511563375183112,-1.2511563375176902,-1.251156337515635,1.2511563375184944,1.2511563375190462,1.2511563375599204,1.251156337516483,1.251156337522746,-1.2511563374830168,1.2511563375186048,-1.2511563375173804,1.251156337517445,1.2511563375173056,-1.2511563375171666,-1.2511563375107377,-1.2511563375297257,1.25115633751731,1.2511563375174637,1.2511563375130135,-1.2511563375322377,-1.2511563375170303,1.2511563375171644,1.2511563375169408,-1.2511563375183863,-1.2511563375174908,1.251156337518698,-1.2511563375148984,-1.251156337518662,-1.251156337517595,-1.251156337502191,-1.251156337516062,-1.2511563375165426,-1.2511563374899402,-1.2511563375173969,1.2511563375194057,1.2511563375155177,-1.2511563375165327,1.2511563375178627,1.2511563376045132,1.25115633751947,1.251156337517102,mixed
52.8,-1.3280423785256736,-1.3280423785204893,1.328042378521548,1.3280423785209226,-1.3280423785230968,-1.328042378522487,-1.3280423785220619,1.3280423785163296,1.3280423785231708,-1.3280423785239814,-1.3280423785148319,-1.3280423785222246,-1.328042378522577,-1.3280423785224003,-1.3280423785249904,-1.3280423785192212,-1.328042378522646,-1.328042378522511,-1.328042378522112,1.3280423785240842,-1.3280423785224884,-1.3280423785218842,-1.3280423785254925,1.3280423785229278,1.3280423785223099,1.3280423785250324,-1.328042378523002,-1.3280423785394546,-1.3280423785226674,-1.3280423785229891,-1.3280423785218658,-1.3280423785217625,1.3280423785227635,-1.3280423785225999,-1.328042378522114,-1.3280423785223632,-1.328042378522218,-1.328042378523064,1.3280423785235076,-1.3280423785221809,-1.3280423785096171,-1.328042378522012,-1.3280423785209705,1.3280423785237356,1.3280423785220723,1.3280423785246789,1.3280423785242343,1.3280423785234883,-1.3280423785278044,1.3280423785215216,1.328042378521627,1.328042378528325,-1.3280423785241426,-1.3280423785271869,1.32804237852647,-1.3280423785192101,-1.3280423785222695,-1.3280423785227211,-1.328042378522772,1.3280423785171975,-1.328042378522984,-1.3280423785227218,-1.328042378529823,-1.328042378523594,1.3280423785289042,-1.3280423785243718,1.3280423785225584,1.3280423785225501,1.3280423785216333,-1.3280423785218025,-1.328042378517476,1.3280423785218876,1.3280423785238025,1.3280423785241455,-1.3280423785235693,-1.3280423785254756,1.3280423785125475,-1.328042378524686,1.3280423785210174,-1.3280423785230022,1.3280423785234523,1.3280423785224458,-1.3280423785230269,-1.3280423785233335,-1.32804237858169,-1.3280423785203894,-1.3280423785180537,1.3280423785243298,-1.3280423785224076,1.3280423785226418,-1.3280423785230362,-1.3280423785218924,1.3280423785234623,1.3280423785178244,1.328042378529233,-1.3280423785226487,-1.3280423785230087,-1.328042378521258,1.3280423785263782,1.3280423785223379,-1.3280423785234212,-1.328042378523075,1.3280423785221338,1.3280423785220394,-1.328042378522333,1.328042378520663,1.3280423785228406,1.3280423785228501,1.328042378528268,1.3280423785226663,1.3280423785224005,1.3280423784964555,1.3280423785232083,-1.3280423785249325,-1.3280423785377344,1.328042378525032,-1.3280423785225692,-1.3280423784362918,-1.3280423785209237,-1.3280423785227982,mixed
55.0,1.3963022238334315,1.3963022238277307,-1.3963022238302203,-1.3963022238272198,1.396302223829038,1.3963022238261158,1.39630222382221,-1.3963022238209115,-1.3963022238266563,1.3963022238286773,1.3963022238463723,1.3963022238294152,1.396302223828276,1.3963022238285345,1.3963022238555414,1.3963022238428449,1.396302223829233,1.3963022238284926,1.396302223828429,-1.3963022238287668,1.39630222382733,1.39630222382979,1.396302223831962,-1.3963022238337865,-1.3963022238282008,-1.3963022238310512,1.3963022238275602,1.3963022238478418,1.3963022238272358,1.396302223829504,1.3963022238262202,1.396302223829334,-1.396302223826546,1.3963022238293619,1.3963022238278855,1.3963022238272105,1.3963022238292324,1.396302223829404,-1.3963022238181808,1.3963022238441662,1.396302223839778,1.396302223827351,1.3963022238274476,-1.3963022238327705,-1.3963022238288858,-1.3963022238269183,-1.396302223828568,-1.396302223825793,1.3963022238391276,-1.3963022238271219,-1.3963022238280016,-1.396302223827059,1.3963022238265341,1.3963022238393261,-1.396302223830092,1.396302223826999,1.3963022238294949,1.3963022238283487,1.3963022238284157,-1.3963022238234097,1.3963022238288432,1.3963022238284408,1.39630222383458,1.396302223829855,-1.3963022238315161,1.3963022238244083,-1.3963022238262874,-1.3963022238268088,-1.3963022238270184,1.396302223833446,1.3963022238204148,-1.3963022238297815,-1.3963022238256524,-1.396302223828223,1.396302223829254,1.3963022238296479,-1.3963022238236527,1.3963022238360554,-1.3963022238289238,1.3963022238265357,-1.396302223828559,-1.3963022238259306,1.3963022238294074,1.396302223825936,1.3963022239266891,1.396302223829907,1.3963022238308331,-1.3963022238203076,1.3963022238352587,-1.3963022238292366,1.3963022238240193,1.396302223824742,-1.3963022238266791,-1.3963022237966525,-1.39630222383012,1.3963022238257372,1.3963022238281348,1.3963022238290066,-1.396302223832935,-1.3963022238290153,1.3963022238287315,1.3963022238305696,-1.3963022238282932,-1.3963022238280014,1.3963022238283467,-1.3963022238330585,-1.396302223827682,-1.396302223826839,-1.3963022238363165,-1.3963022238282399,-1.396302223828005,-1.396302223815471,-1.3963022238287304,1.3963022238216938,1.3963022238151723,-1.3963022238304867,1.3963022238277165,1.3963022236018026,1.396302223828669,1.3963022238281684,mixed
57.2,-1.454335914895942,-1.4543359149040391,1.4543359148955863,1.454335914897139,-1.4543359149005342,-1.4543359148997592,-1.4543359148995434,1.454335914897111,1.4543359148998152,-1.454335914894575,-1.4543359148962989,-1.454335914897578,-1.4543359148982462,-1.4543359148997694,-1.4543359148880375,-1.454335914897947,-1.4543359148981305,-1.4543359148971609,-1.4543359148979693,1.4543359148995278,-1.4543359148970847,-1.4543359148988861,-1.4543359149062431,1.454335914890852,1.4543359148965924,1.454335914895957,-1.454335914897295,-1.4543359148784074,-1.454335914899083,-1.4543359148985269,-1.4543359148971866,-1.4543359148975659,1.4543359149025468,-1.454335914897327,-1.4543359148978792,-1.4543359148979227,-1.4543359148979067,-1.454335914901613,1.4543359148926671,-1.454335914876585,-1.4543359148619535,-1.4543359148982922,-1.4543359148914121,1.4543359148987145,1.454335914898268,1.454335914899105,1.454335914900628,1.4543359148992565,-1.4543359148970083,1.4543359149051047,1.454335914897632,1.4543359148561728,-1.4543359148985369,-1.4543359148857316,1.4543359148991535,-1.454335914903849,-1.454335914897299,-1.4543359148988029,-1.4543359148997563,1.4543359149035295,-1.4543359148965977,-1.4543359148977575,-1.4543359148971817,-1.454335914900538,1.4543359148935018,-1.4543359148980926,1.4543359149077542,1.4543359148983366,1.4543359149000366,-1.4543359148951682,-1.4543359148967063,1.454335914897898,1.4543359148984363,1.4543359148985013,-1.4543359149006707,-1.4543359148955752,1.4543359148980244,-1.4543359149004975,1.454335914898108,-1.4543359148996473,1.454335914897547,1.4543359148988608,-1.4543359148961734,-1.4543359148964783,-1.4543359148520985,-1.45433591489759,-1.4543359148988637,1.4543359149019877,-1.4543359148931108,1.4543359148988408,-1.4543359148993376,-1.4543359148977628,1.454335914899538,1.454335914905809,1.454335914921362,-1.454335914900764,-1.4543359148981054,-1.4543359148967017,1.4543359148955084,1.4543359148993515,-1.4543359148982802,-1.4543359148972645,1.4543359149002144,1.4543359148983095,-1.4543359148985893,1.4543359149060993,1.4543359148996569,1.4543359148972357,1.4543359148977524,1.4543359148980253,1.454335914898659,1.4543359149059407,1.4543359148981825,-1.454335914898314,-1.4543359148815596,1.4543359148990735,-1.4543359148983421,-1.4543359149765376,-1.4543359148982804,-1.454335914896992,nontask
59.4,1.50064833403205,1.5006483340350076,-1.500648334029246,-1.5006483340293129,1.5006483340303303,1.5006483340293841,1.500648334030514,-1.5006483340256374,-1.5006483340306989,1.5006483340283727,1.5006483340318966,1.5006483340314625,1.5006483340307253,1.5006483340309302,1.5006483340435917,1.5006483340417915,1.5006483340320462,1.5006483340311012,1.5006483340302634,-1.5006483340342895,1.5006483340306218,1.500648334032393,1.5006483340389283,-1.5006483340321064,-1.5006483340303869,-1.5006483340322676,1.5006483340300159,1.5006483340242052,1.500648334029331,1.50064833403105,1.5006483340314862,1.5006483340307128,-1.5006483340319918,1.5006483340301962,1.5006483340299517,1.50064833403116,1.5006483340308607,1.5006483340335768,-1.5006483340254362,1.5006483340416097,1.5006483340733168,1.500648334031265,1.500648334028355,-1.5006483340324033,-1.5006483340292587,-1.5006483340260905,-1.5006483340320669,-1.500648334030193,1.5006483340477428,-1.5006483340282737,-1.5006483340310393,-1.5006483340291776,1.5006483340307475,1.5006483340393733,-1.500648334033711,1.5006483340314827,1.500648334030772,1.5006483340312244,1.500648334031631,-1.5006483340304253,1.5006483340304553,1.500648334030153,1.500648334038979,1.5006483340346075,-1.5006483340262493,1.500648334029181,-1.5006483340329182,-1.500648334029733,-1.5006483340316146,1.5006483340293881,1.500648334025487,-1.50064833403257,-1.5006483340301877,-1.5006483340315266,1.500648334033504,1.5006483340330639,-1.5006483340288785,1.5006483340335988,-1.5006483340290004,1.5006483340307282,-1.5006483340308845,-1.5006483340296057,1.5006483340315966,1.5006483340324204,1.500648334057757,1.5006483340308978,1.5006483340315635,-1.5006483340267684,1.5006483340351149,-1.500648334030481,1.500648334030783,1.5006483340305354,-1.5006483340301795,-1.5006483340247652,-1.5006483340275247,1.5006483340294587,1.5006483340288361,1.5006483340279309,-1.5006483340409715,-1.5006483340311045,1.5006483340302978,1.5006483340308783,-1.5006483340312358,-1.5006483340303423,1.5006483340295904,-1.5006483340261678,-1.5006483340305823,-1.500648334030605,-1.5006483340251369,-1.5006483340296077,-1.5006483340294046,-1.50064833400626,-1.5006483340313983,1.500648334031744,1.5006483340414385,-1.5006483340197563,1.5006483340308334,1.500648333995496,1.5006483340312284,1.5006483340297394,indoor
61.6,-1.5338851034884864,-1.5338851034896037,1.5338851034900733,1.5338851034875178,-1.5338851034876988,-1.5338851034882293,-1.533885103481081,1.5338851035101604,1.5338851034890386,-1.5338851034895342,-1.5338851035004197,-1.5338851034874224,-1.5338851034869836,-1.5338851034864645,-1.5338851034599603,-1.5338851034822962,-1.5338851034885121,-1.5338851034884007,-1.5338851034875811,1.533885103492831,-1.5338851034894718,-1.53388510348879,-1.5338851034880607,1.5338851034869347,1.5338851034900443,1.5338851034884948,-1.533885103486841,-1.533885103491088,-1.5338851034877758,-1.533885103485758,-1.5338851034816101,-1.5338851034871994,1.5338851034877836,-1.5338851034858596,-1.5338851034863812,-1.5338851034866121,-1.533885103487271,-1.533885103489882,1.5338851034822634,-1.5338851034879508,-1.5338851035267063,-1.5338851034870082,-1.5338851034901597,1.5338851034905958,1.5338851034865326,1.5338851034854701,1.533885103488542,1.5338851034869894,-1.5338851034919172,1.5338851034924077,1.5338851034879304,1.5338851034709593,-1.5338851034867567,-1.5338851034864849,1.5338851034869474,-1.5338851034871377,-1.5338851034873233,-1.5338851034871357,-1.5338851034885257,1.5338851034885652,-1.5338851034872043,-1.533885103487049,-1.5338851034915821,-1.5338851034883583,1.5338851034885854,-1.5338851034884802,1.533885103491884,1.5338851034874286,1.5338851034875678,-1.533885103488109,-1.5338851034818097,1.5338851034907957,1.5338851034875398,1.5338851034870353,-1.5338851034937335,-1.5338851034872087,1.5338851034762129,-1.5338851034867682,1.5338851034878822,-1.5338851034882421,1.5338851034871723,1.5338851034857477,-1.5338851034851797,-1.5338851034841592,-1.5338851035003238,-1.5338851034861523,-1.5338851034800454,1.5338851035036873,-1.5338851034885195,1.5338851034880947,-1.5338851034866836,-1.5338851034862482,1.5338851034895595,1.533885103500748,1.533885103489003,-1.5338851034866736,-1.5338851034858891,-1.5338851034880183,1.5338851035001386,1.5338851034908751,-1.533885103486917,-1.5338851034873546,1.533885103488343,1.5338851034878485,-1.5338851034905492,1.5338851034980627,1.533885103488966,1.533885103487774,1.5338851034812853,1.5338851034865002,1.5338851034882237,1.5338851034863892,1.5338851034878256,-1.5338851034864245,-1.5338851034649297,1.5338851034894163,-1.533885103486417,-1.5338851034554961,-1.53388510349047,-1.5338851034867569,indoor
63.8,1.5528599202401203,1.5528599202411073,-1.5528599202331437,-1.552859920236975,1.5528599202394178,1.552859920238684,1.5528599202344076,-1.5528599202303919,-1.552859920239398,1.5528599202380988,1.552859920239911,1.5528599202395923,1.5528599202406148,1.5528599202420232,1.552859920227454,1.5528599202434803,1.5528599202418039,1.552859920239508,1.5528599202397682,-1.55285992024222,1.5528599202420024,1.552859920240604,1.5528599202427087,-1.5528599202413935,-1.5528599202383948,-1.5528599202354276,1.5528599202403954,1.5528599202153037,1.5528599202392839,1.552859920240366,1.5528599202411018,1.5528599202389637,-1.5528599202411992,1.5528599202394022,1.5528599202394522,1.5528599202404687,1.5528599202393545,1.55285992024356,-1.5528599202336661,1.5528599202450264,1.5528599202372306,1.5528599202394475,1.5528599202332378,-1.5528599202432578,-1.5528599202397975,-1.5528599202417956,-1.5528599202425335,-1.5528599202388884,1.5528599202512474,-1.5528599202409044,-1.55285992023937,-1.5528599202347357,1.552859920239913,1.5528599202337914,-1.552859920241186,1.5528599202474598,1.5528599202390747,1.5528599202396958,1.5528599202392415,-1.5528599202419655,1.5528599202395956,1.552859920240958,1.5528599202488347,1.5528599202416082,-1.5528599202409943,1.552859920240039,-1.5528599202446227,-1.5528599202397109,-1.5528599202408593,1.5528599202359008,1.5528599202310047,-1.5528599202422197,-1.5528599202417372,-1.552859920241666,1.552859920244084,1.5528599202425575,-1.5528599202355489,1.552859920239447,-1.5528599202395073,1.5528599202399773,-1.5528599202396671,-1.5528599202394882,1.5528599202387723,1.5528599202409616,1.5528599202308673,1.5528599202416937,1.552859920242628,-1.5528599202243363,1.5528599202411983,-1.5528599202410487,1.552859920241092,1.5528599202394906,-1.552859920241357,-1.5528599202385291,-1.5528599202509645,1.5528599202397835,1.5528599202396045,1.5528599202377262,-1.5528599202528244,-1.5528599202420947,1.552859920239351,1.5528599202399724,-1.5528599202407152,-1.552859920238216,1.5528599202405429,-1.552859920242849,-1.5528599202397617,-1.5528599202396876,-1.5528599202274513,-1.5528599202386242,-1.5528599202392317,-1.5528599202138866,-1.5528599202407323,1.552859920238054,1.5528599202336126,-1.552859920241689,1.552859920239014,1.552859920297169,1.5528599202415878,1.5528599202386302,indoor
66.0,-1.556585833389179,-1.5565858333871925,1.5565858333915006,1.5565858333886236,-1.5565858333869829,-1.5565858333867815,-1.5565858333763087,1.5565858334127323,1.5565858333886529,-1.556585833386357,-1.5565858333833318,-1.5565858333858655,-1.5565858333866267,-1.5565858333871325,-1.556585833374873,-1.5565858333814517,-1.556585833387287,-1.5565858333871854,-1.556585833387194,1.5565858333866587,-1.5565858333877305,-1.5565858333860538,-1.5565858333930236,1.5565858333872928,1.5565858333882687,1.556585833388421,-1.5565858333864016,-1.5565858334031166,-1.556585833387767,-1.556585833384465,-1.556585833375162,-1.5565858333860447,1.5565858333868365,-1.556585833385976,-1.5565858333861824,-1.556585833387847,-1.5565858333872828,-1.5565858333862623,1.5565858333893707,-1.5565858334134812,-1.556585833438046,-1.5565858333875249,-1.556585833388531,1.5565858333892668,1.556585833386227,1.5565858333913218,1.5565858333902682,1.5565858333877958,-1.5565858333854548,1.5565858333877307,1.5565858333876212,1.5565858333785396,-1.5565858333879612,-1.5565858334002285,1.5565858333852969,-1.5565858333783302,-1.5565858333866651,-1.5565858333869453,-1.5565858333873832,1.5565858333856362,-1.5565858333866094,-1.5565858333863563,-1.5565858333865885,-1.5565858333895284,1.556585833398473,-1.5565858333876597,1.5565858333715816,1.5565858333865945,1.5565858333861928,-1.5565858333895985,-1.556585833382256,1.5565858333873355,1.5565858333872813,1.556585833387549,-1.556585833392559,-1.5565858333892701,1.5565858333835803,-1.5565858333909959,1.5565858333847642,-1.556585833390391,1.5565858333872689,1.5565858333878193,-1.5565858333847682,-1.5565858333843074,-1.556585833422566,-1.5565858333856,-1.556585833381315,1.5565858334059075,-1.556585833388373,1.5565858333875633,-1.5565858333875424,-1.5565858333884985,1.556585833388133,1.556585833390443,1.5565858333809728,-1.5565858333871396,-1.556585833385907,-1.556585833388095,1.556585833374404,1.5565858333873912,-1.5565858333888776,-1.5565858333866298,1.5565858333868274,1.5565858333883118,-1.5565858333827418,1.5565858333976952,1.5565858333888336,1.556585833387203,1.556585833404288,1.5565858333867013,1.5565858333853329,1.5565858333752507,1.5565858333863969,-1.5565858333918796,-1.5565858334192015,1.5565858333850027,-1.5565858333867728,-1.5565858333802602,-1.5565858333844884,-1.5565858333872926,indoor
68.2,1.544296136527112,1.544296136526196,-1.5442961365268841,-1.5442961365270422,1.5442961365268366,1.544296136526805,1.5442961365262393,-1.5442961365300978,-1.544296136528612,1.544296136524598,1.5442961365296435,1.5442961365275634,1.544296136527355,1.544296136527019,1.544296136500492,1.5442961365250985,1.544296136527748,1.5442961365270222,1.544296136527509,-1.5442961365259398,1.5442961365286114,1.5442961365286378,1.5442961365214851,-1.5442961365322991,-1.5442961365271557,-1.5442961365270296,1.5442961365272714,1.5442961365460859,1.5442961365267152,1.544296136526063,1.5442961365241739,1.5442961365262708,-1.5442961365257222,1.5442961365266294,1.5442961365264471,1.5442961365269066,1.544296136527771,1.5442961365284715,-1.544296136521865,1.5442961365371497,1.5442961365567005,1.544296136527814,1.5442961365327468,-1.5442961365255818,-1.5442961365251828,-1.5442961365251533,-1.5442961365248051,-1.5442961365266843,1.5442961365311325,-1.5442961365355672,-1.5442961365262848,-1.5442961364672017,1.5442961365264511,1.5442961365253343,-1.5442961365273609,1.544296136533099,1.5442961365270838,1.544296136527013,1.54429613652683,-1.544296136524472,1.5442961365275658,1.5442961365267618,1.5442961365188563,1.5442961365283803,-1.544296136526784,1.5442961365279062,-1.5442961365194356,-1.5442961365263237,-1.5442961365256065,1.5442961365276844,1.544296136525714,-1.5442961365287113,-1.544296136526857,-1.5442961365247418,1.5442961365276788,1.544296136527099,-1.5442961365147332,1.5442961365291485,-1.544296136529359,1.5442961365263892,-1.544296136526077,-1.5442961365242773,1.544296136527403,1.5442961365285508,1.5442961365585246,1.5442961365273726,1.5442961365230763,-1.5442961365366226,1.5442961365284726,-1.544296136525258,1.544296136530478,1.544296136528727,-1.5442961365278949,-1.5442961365330061,-1.5442961365404568,1.5442961365256704,1.5442961365223207,1.544296136527609,-1.544296136517354,-1.5442961365247647,1.5442961365286656,1.5442961365281878,-1.5442961365269952,-1.5442961365257035,1.5442961365324877,-1.5442961365254322,-1.5442961365278831,-1.5442961365258683,-1.544296136521147,-1.5442961365275836,-1.5442961365284746,-1.5442961365192192,-1.5442961365263852,1.5442961365308268,1.5442961365503904,-1.5442961365259253,1.5442961365279366,1.5442961365226984,1.5442961365283685,1.5442961365273027,outdoor
70.4,-1.5154681829301067,-1.5154681829287575,1.5154681829293888,1.5154681829304422,-1.5154681829321779,-1.515468182930627,-1.5154681829290801,1.5154681829344188,1.5154681829306231,-1.5154681829278376,-1.5154681829356658,-1.515468182930004,-1.5154681829305237,-1.515468182929101,-1.5154681829307581,-1.515468182925689,-1.5154681829302616,-1.515468182929965,-1.5154681829299097,1.5154681829319696,-1.5154681829311807,-1.515468182931357,-1.5154681829352246,1.5154681829314625,1.5154681829285366,1.5154681829292258,-1.5154681829296468,-1.5154681829454888,-1.5154681829302543,-1.5154681829307588,-1.5154681829351186,-1.5154681829299426,1.515468182927574,-1.515468182931242,-1.5154681829299799,-1.51546818293062,-1.5154681829305505,-1.515468182932965,1.5154681829205172,-1.5154681829353562,-1.5154681829544066,-1.5154681829303003,-1.5154681829294987,1.5154681829306493,1.5154681829271468,1.5154681829268217,1.515468182926697,1.5154681829291057,-1.5154681829353196,1.5154681829289678,1.515468182928371,1.5154681828898515,-1.5154681829295569,-1.515468182930045,1.5154681829278607,-1.5154681829437973,-1.5154681829306453,-1.515468182930039,-1.515468182929652,1.5154681829300392,-1.5154681829305054,-1.5154681829306467,-1.5154681829328305,-1.5154681829330043,1.5154681829264984,-1.5154681829309793,1.5154681829281667,1.5154681829297985,1.515468182929609,-1.5154681829298806,-1.5154681829277286,1.5154681829305607,1.5154681829291352,1.5154681829277783,-1.5154681829318635,-1.5154681829300463,1.515468182921622,-1.5154681829353003,1.5154681829283785,-1.5154681829291763,1.5154681829284196,1.5154681829272862,-1.5154681829302592,-1.5154681829295527,-1.5154681829226864,-1.515468182930639,-1.5154681829312386,1.5154681829273071,-1.5154681829312975,1.5154681829305463,-1.5154681829285759,-1.5154681829284686,1.5154681829291357,1.5154681829313839,1.5154681829442598,-1.515468182929695,-1.5154681829283199,-1.5154681829282453,1.5154681829335568,1.5154681829309045,-1.5154681829299843,-1.515468182930302,1.5154681829299066,1.5154681829295984,-1.5154681829308299,1.5154681829398764,1.5154681829310908,1.5154681829295344,1.5154681829244374,1.5154681829300656,1.515468182930504,1.5154681829156038,1.5154681829293655,-1.5154681829264933,-1.5154681829200956,1.5154681829313543,-1.5154681829286798,-1.5154681829594638,-1.515468182930732,-1.5154681829293208,outdoor
72.6,1.4698351669444094,1.4698351669444898,-1.4698351669463154,-1.4698351669442917,1.4698351669476264,1.4698351669491228,1.4698351669453862,-1.4698351669452439,-1.469835166945911,1.4698351669460008,1.4698351669591216,1.4698351669440775,1.469835166945288,1.469835166943476,1.4698351669532241,1.4698351669393375,1.4698351669454346,1.4698351669440606,1.4698351669451049,-1.4698351669492364,1.4698351669436984,1.4698351669466176,1.469835166947201,-1.469835166953706,-1.4698351669441228,-1.4698351669441716,1.4698351669440302,1.4698351669433376,1.4698351669453578,1.4698351669469598,1.4698351669559797,1.4698351669471106,-1.4698351669468106,1.4698351669452976,1.4698351669448502,1.4698351669448617,1.4698351669457443,1.4698351669469003,-1.469835166944275,1.4698351669233407,1.4698351669003686,1.469835166944898,1.469835166951853,-1.469835166946996,-1.469835166946405,-1.4698351669453846,-1.469835166948018,-1.4698351669443224,1.4698351669426466,-1.4698351669471337,-1.4698351669434235,-1.469835166917924,1.469835166945586,1.469835166927073,-1.4698351669462109,1.469835166958229,1.4698351669460943,1.4698351669453043,1.4698351669450276,-1.469835166949766,1.469835166945075,1.4698351669451615,1.4698351669515903,1.4698351669495333,-1.4698351669455205,1.4698351669482237,-1.469835166940649,-1.4698351669456526,-1.4698351669455307,1.4698351669450336,1.4698351669403507,-1.4698351669485692,-1.4698351669450664,-1.4698351669453942,1.4698351669461684,1.4698351669438323,-1.4698351669410146,1.4698351669522636,-1.4698351669424912,1.4698351669463958,-1.4698351669450407,-1.469835166949242,1.4698351669436287,1.469835166942775,1.469835166945333,1.4698351669452097,1.469835166943659,-1.4698351669534653,1.4698351669452723,-1.4698351669471903,1.4698351669452818,1.469835166944418,-1.4698351669462641,-1.4698351669516643,-1.4698351669589218,1.4698351669455132,1.469835166944818,1.4698351669450922,-1.469835166947395,-1.4698351669491085,1.469835166945687,1.4698351669454448,-1.4698351669450527,-1.46983516694599,1.469835166944215,-1.4698351669586636,-1.469835166946923,-1.4698351669444463,-1.4698351669488499,-1.4698351669471772,-1.4698351669466467,-1.4698351669374243,-1.4698351669463414,1.4698351669394552,1.4698351669191274,-1.4698351669494076,1.4698351669431127,1.4698351670373049,1.469835166947762,1.4698351669447094,outdoor
74.8,-1.4074000023089346,-1.4074000023084656,1.4074000023063782,1.4074000023091569,-1.4074000023093034,-1.4074000023114146,-1.4074000023087103,1.4074000023112083,1.407400002310136,-1.4074000023070432,-1.4074000023150375,-1.4074000023080915,-1.4074000023092739,-1.407400002310094,-1.4074000023047266,-1.4074000023016542,-1.4074000023097544,-1.4074000023088218,-1.4074000023088518,1.407400002310531,-1.407400002309822,-1.407400002309162,-1.4074000023066526,1.407400002312139,1.4074000023057036,1.4074000023095858,-1.407400002307658,-1.40740000230605,-1.407400002309203,-1.407400002309584,-1.407400002305828,-1.40740000230802,1.4074000023081508,-1.4074000023090325,-1.4074000023082112,-1.4074000023092752,-1.4074000023091635,-1.40740000230919,1.4074000023087307,-1.4074000023057485,-1.4074000023491309,-1.40740000231095,-1.407400002318507,1.4074000023094762,1.4074000023105895,1.4074000023068038,1.4074000023114286,1.4074000023088287,-1.4074000023106374,1.407400002309986,1.4074000023065876,1.4074000022886957,-1.4074000023093376,-1.40740000229671,1.4074000023101931,-1.4074000023162265,-1.4074000023078943,-1.4074000023090298,-1.4074000023089586,1.4074000023105147,-1.407400002308811,-1.4074000023093196,-1.4074000023124549,-1.4074000023122315,1.407400002311661,-1.4074000023108948,1.4074000023056952,1.4074000023084012,1.407400002307928,-1.4074000023082898,-1.4074000023001454,1.4074000023124478,1.4074000023090225,1.407400002309833,-1.407400002310737,-1.4074000023100286,1.4074000023013011,-1.4074000023101476,1.4074000023088655,-1.407400002309318,1.40740000230857,1.4074000023093711,-1.407400002305828,-1.407400002309448,-1.4074000022965136,-1.4074000023105395,-1.407400002312658,1.407400002313738,-1.4074000023120488,1.4074000023087592,-1.4074000023103224,-1.40740000230973,1.4074000023082573,1.4074000023069704,1.4074000023169835,-1.407400002309065,-1.4074000023081434,-1.4074000023090654,1.4074000023108622,1.4074000023081876,-1.4074000023098259,-1.4074000023077788,1.407400002308765,1.4074000023077828,-1.4074000023102675,1.407400002318244,1.4074000023097049,1.4074000023091349,1.40740000229832,1.4074000023086526,1.407400002310263,1.4074000022967104,1.4074000023089932,-1.4074000023106608,-1.407400002323545,1.4074000023087718,-1.407400002308868,-1.407400002427629,-1.4074000023096211,-1.4074000023087252,outdoor
